business_unit,week,year,type,total_revenue,avg_revenue,total_quantity
ADVENTURING,46,2019,MUSICAL INSTRUMENT,812038,10025.160493827161,444
ADVENTURING,46,2019,POTIONS & SCROLLS,1662965,9612.514450867053,917
ADVENTURING,46,2019,SUMMONING DEVICE,20435,6811.666666666667,14
ADVENTURING,46,2019,TOOLS & KITS,3246338,9719.574850299401,1789
ADVENTURING,46,2020,ADVENTURING EQUIPMENT,5116102,10051.28094302554,2831
ADVENTURING,46,2020,ANIMALS & TRANSPORTATION,1003724,10037.24,576
ADVENTURING,46,2020,ARMS & ARMOUR,10714846,14943.99721059972,3872
ADVENTURING,46,2020,JEWELRY,689295,9847.07142857143,354
ADVENTURING,46,2020,MUSICAL INSTRUMENT,839040,9871.058823529413,481
ADVENTURING,46,2020,POTIONS & SCROLLS,1895346,9871.59375,1022
ADVENTURING,46,2020,SUMMONING DEVICE,23868,7956,19
ADVENTURING,46,2020,TOOLS & KITS,3391607,10732.933544303798,1810
ADVENTURING,46,2021,ADVENTURING EQUIPMENT,5381236,9910.195211786371,2974
ADVENTURING,46,2021,ANIMALS & TRANSPORTATION,1414530,10635.563909774437,677
ADVENTURING,46,2021,ARMS & ARMOUR,9170336,13915.532625189682,3631
ADVENTURING,46,2021,JEWELRY,746393,10976.367647058823,379
ADVENTURING,46,2021,MUSICAL INSTRUMENT,712332,8904.15,460
ADVENTURING,46,2021,POTIONS & SCROLLS,2019353,10198.752525252525,1143
ADVENTURING,46,2021,SUMMONING DEVICE,21327,21327,9
ADVENTURING,46,2021,TOOLS & KITS,3441631,10366.35843373494,1821
ADVENTURING,46,2022,ADVENTURING EQUIPMENT,5382180,9611.035714285714,3113
ADVENTURING,46,2022,ANIMALS & TRANSPORTATION,990080,10532.765957446809,531
ADVENTURING,46,2022,ARMS & ARMOUR,9215333,13941.502269288956,3646
ADVENTURING,46,2022,JEWELRY,442263,11638.5,208
ADVENTURING,46,2022,MUSICAL INSTRUMENT,720449,8894.432098765432,476
ADVENTURING,46,2022,POTIONS & SCROLLS,2012517,10762.122994652407,1093
ADVENTURING,46,2022,SUMMONING DEVICE,61753,15438.25,21
ADVENTURING,46,2022,TOOLS & KITS,2993125,10250.42808219178,1565
ADVENTURING,46,2023,ADVENTURING EQUIPMENT,6282579,10165.985436893205,3481
ADVENTURING,46,2023,ANIMALS & TRANSPORTATION,1144491,10310.72972972973,647
ADVENTURING,46,2023,ARMS & ARMOUR,5889177,11547.405882352941,2776
ADVENTURING,46,2023,JEWELRY,846857,10998.142857142857,415
ADVENTURING,46,2023,MUSICAL INSTRUMENT,687017,9814.528571428571,422
ADVENTURING,46,2023,POTIONS & SCROLLS,2102255,10106.995192307691,1136
ADVENTURING,46,2023,SUMMONING DEVICE,44857,11214.25,31
ADVENTURING,46,2023,TOOLS & KITS,3353654,9636.936781609196,1951
ADVENTURING,47,2019,ADVENTURING EQUIPMENT,5109970,10219.94,2797
ADVENTURING,47,2019,ANIMALS & TRANSPORTATION,971487,10015.329896907217,550
ADVENTURING,47,2019,ARMS & ARMOUR,6413555,10982.114726027397,3170
ADVENTURING,47,2019,JEWELRY,662572,10517.015873015873,344
ADVENTURING,47,2019,MUSICAL INSTRUMENT,663439,9344.211267605633,387
ADVENTURING,47,2019,POTIONS & SCROLLS,1960231,10156.637305699482,1045
ADVENTURING,47,2019,SUMMONING DEVICE,29023,14511.5,16
ADVENTURING,47,2019,TOOLS & KITS,2789808,9999.31182795699,1567
ADVENTURING,47,2020,ADVENTURING EQUIPMENT,5008352,9937.20634920635,2894
ADVENTURING,47,2020,ANIMALS & TRANSPORTATION,1142702,11094.194174757282,570
ADVENTURING,47,2020,ARMS & ARMOUR,9964378,13128.297760210804,4252
ADVENTURING,47,2020,JEWELRY,626481,10270.180327868853,357
ADVENTURING,47,2020,MUSICAL INSTRUMENT,892070,9802.967032967033,498
ADVENTURING,47,2020,POTIONS & SCROLLS,1818016,9670.297872340425,1055
ADVENTURING,47,2020,SUMMONING DEVICE,2824,2824,4
ADVENTURING,47,2020,TOOLS & KITS,3054648,9917.688311688311,1658
ADVENTURING,47,2021,ADVENTURING EQUIPMENT,5716535,10226.359570661896,3019
ADVENTURING,47,2021,ANIMALS & TRANSPORTATION,1198898,10074.773109243697,640
ADVENTURING,47,2021,ARMS & ARMOUR,10098179,15277.124054462935,3632
ADVENTURING,47,2021,JEWELRY,687556,9418.575342465754,433
ADVENTURING,47,2021,MUSICAL INSTRUMENT,768423,10384.094594594595,426
ADVENTURING,47,2021,POTIONS & SCROLLS,1688350,9327.900552486188,1029
ADVENTURING,47,2021,SUMMONING DEVICE,31128,10376,21
ADVENTURING,47,2021,TOOLS & KITS,3193021,9391.238235294117,1906
ADVENTURING,47,2022,ADVENTURING EQUIPMENT,4904765,10197.016632016632,2653
ADVENTURING,47,2022,ANIMALS & TRANSPORTATION,886334,9848.155555555555,489
ADVENTURING,47,2022,ARMS & ARMOUR,9495293,12779.667563930014,4141
ADVENTURING,47,2022,JEWELRY,744535,9927.133333333333,405
ADVENTURING,47,2022,MUSICAL INSTRUMENT,773321,9914.371794871795,402
ADVENTURING,47,2022,POTIONS & SCROLLS,1897875,10662.219101123595,1006
ADVENTURING,47,2022,SUMMONING DEVICE,28663,7165.75,21
ADVENTURING,47,2022,TOOLS & KITS,3164621,9797.588235294117,1788
ADVENTURING,47,2023,ADVENTURING EQUIPMENT,4964538,9125.988970588236,2720
ADVENTURING,47,2023,ANIMALS & TRANSPORTATION,1143099,10298.18918918919,675
ADVENTURING,47,2023,ARMS & ARMOUR,5688893,11951.45588235294,2676
ADVENTURING,47,2023,JEWELRY,730688,10009.424657534246,385
ADVENTURING,47,2023,MUSICAL INSTRUMENT,903988,9720.301075268817,482
ADVENTURING,47,2023,POTIONS & SCROLLS,2081598,10356.208955223881,1093
ADVENTURING,47,2023,SUMMONING DEVICE,38599,19299.5,16
ADVENTURING,47,2023,TOOLS & KITS,3252492,9976.969325153374,1815
ADVENTURING,48,2019,ADVENTURING EQUIPMENT,5781358,10232.49203539823,3027
ADVENTURING,48,2019,ANIMALS & TRANSPORTATION,1131061,10189.738738738739,587
ADVENTURING,48,2019,ARMS & ARMOUR,7546538,12074.4608,3505
ADVENTURING,48,2019,JEWELRY,932145,11507.962962962964,450
ADVENTURING,48,2019,MUSICAL INSTRUMENT,720073,11078.046153846153,361
ADVENTURING,48,2019,POTIONS & SCROLLS,2405068,10322.18025751073,1350
ADVENTURING,48,2019,SUMMONING DEVICE,32041,16020.5,5
ADVENTURING,48,2019,TOOLS & KITS,3511503,10032.865714285714,1851
ADVENTURING,48,2020,ADVENTURING EQUIPMENT,4973549,9546.159309021114,2793
ADVENTURING,48,2020,ANIMALS & TRANSPORTATION,1296607,10627.926229508197,646
ADVENTURING,48,2020,ARMS & ARMOUR,13274453,15765.383610451307,4598
ADVENTURING,48,2020,JEWELRY,586975,9317.063492063493,358
ADVENTURING,48,2020,MUSICAL INSTRUMENT,960039,10000.40625,514
ADVENTURING,48,2020,POTIONS & SCROLLS,1979120,9945.326633165829,1041
ADVENTURING,48,2020,SUMMONING DEVICE,56224,14056,22
ADVENTURING,48,2020,TOOLS & KITS,3000904,9936.76821192053,1559
ADVENTURING,48,2021,ADVENTURING EQUIPMENT,5747882,10527.25641025641,2997
ADVENTURING,48,2021,ANIMALS & TRANSPORTATION,1216472,9971.081967213115,617
ADVENTURING,48,2021,ARMS & ARMOUR,11121304,15089.96472184532,4133
ADVENTURING,48,2021,JEWELRY,648726,10634.852459016394,385
ADVENTURING,48,2021,MUSICAL INSTRUMENT,817865,10485.448717948719,482
ADVENTURING,48,2021,POTIONS & SCROLLS,2041913,9960.551219512196,1125
ADVENTURING,48,2021,SUMMONING DEVICE,18339,6113,19
ADVENTURING,48,2021,TOOLS & KITS,2995885,10121.233108108108,1617
ADVENTURING,48,2022,ADVENTURING EQUIPMENT,4952694,10169.802874743327,2552
ADVENTURING,48,2022,ANIMALS & TRANSPORTATION,1063939,10132.752380952381,580
ADVENTURING,48,2022,ARMS & ARMOUR,10471966,14094.166890982504,4122
ADVENTURING,48,2022,JEWELRY,776937,12139.640625,374
ADVENTURING,48,2022,MUSICAL INSTRUMENT,591284,10558.642857142857,328
ADVENTURING,48,2022,POTIONS & SCROLLS,1889741,9842.401041666666,1048
ADVENTURING,48,2022,SUMMONING DEVICE,8926,8926,3
ADVENTURING,48,2022,TOOLS & KITS,3041477,10240.6632996633,1648
ADVENTURING,48,2023,ADVENTURING EQUIPMENT,5811701,10286.19646017699,3115
ADVENTURING,48,2023,ANIMALS & TRANSPORTATION,1238677,10070.544715447155,680
ADVENTURING,48,2023,ARMS & ARMOUR,5642396,11284.792,2810
ADVENTURING,48,2023,JEWELRY,608768,9365.661538461538,364
ADVENTURING,48,2023,MUSICAL INSTRUMENT,767436,9966.701298701299,405
ADVENTURING,48,2023,POTIONS & SCROLLS,2105237,9701.552995391705,1138
ADVENTURING,48,2023,SUMMONING DEVICE,50944,16981.333333333332,24
ADVENTURING,48,2023,TOOLS & KITS,3532473,10121.699140401146,1881
ADVENTURING,49,2019,ADVENTURING EQUIPMENT,5586845,10213.610603290677,3105
ADVENTURING,49,2019,ANIMALS & TRANSPORTATION,1265882,10291.723577235773,681
ADVENTURING,49,2019,ARMS & ARMOUR,9263974,13329.458992805756,3798
ADVENTURING,49,2019,JEWELRY,590644,8949.151515151516,359
ADVENTURING,49,2019,MUSICAL INSTRUMENT,865434,10684.37037037037,467
ADVENTURING,49,2019,POTIONS & SCROLLS,1849008,9630.25,1004
ADVENTURING,49,2019,SUMMONING DEVICE,75395,15079,40
ADVENTURING,49,2019,TOOLS & KITS,3665781,11008.351351351352,1931
ADVENTURING,49,2020,ADVENTURING EQUIPMENT,5201822,9984.303262955855,2830
ADVENTURING,49,2020,ANIMALS & TRANSPORTATION,1153856,10489.6,631
ADVENTURING,49,2020,ARMS & ARMOUR,11000428,13942.240811153359,4317
ADVENTURING,49,2020,JEWELRY,600441,10007.35,354
ADVENTURING,49,2020,MUSICAL INSTRUMENT,873069,9921.238636363636,518
ADVENTURING,49,2020,POTIONS & SCROLLS,1822753,9960.398907103825,1011
ADVENTURING,49,2020,SUMMONING DEVICE,15777,15777,9
ADVENTURING,49,2020,TOOLS & KITS,3004557,10360.541379310345,1633
ADVENTURING,49,2021,ADVENTURING EQUIPMENT,4745819,9587.513131313131,2702
ADVENTURING,49,2021,ANIMALS & TRANSPORTATION,1113667,10408.102803738318,547
ADVENTURING,49,2021,ARMS & ARMOUR,11719336,16209.31673582296,3869
ADVENTURING,49,2021,JEWELRY,527829,8946.254237288136,315
ADVENTURING,49,2021,MUSICAL INSTRUMENT,529603,9457.19642857143,326
ADVENTURING,49,2021,POTIONS & SCROLLS,1973023,9440.301435406698,1124
ADVENTURING,49,2021,SUMMONING DEVICE,25731,8577,11
ADVENTURING,49,2021,TOOLS & KITS,3116213,9558.935582822085,1816
ADVENTURING,49,2022,ADVENTURING EQUIPMENT,5288457,10131.143678160919,2838
ADVENTURING,49,2022,ANIMALS & TRANSPORTATION,1242409,10183.680327868853,645
ADVENTURING,49,2022,ARMS & ARMOUR,10630744,13238.784557907846,4395
ADVENTURING,49,2022,JEWELRY,686268,10092.176470588236,382
ADVENTURING,49,2022,MUSICAL INSTRUMENT,1079273,10792.73,589
ADVENTURING,49,2022,POTIONS & SCROLLS,2038002,10190.01,1065
ADVENTURING,49,2022,SUMMONING DEVICE,8815,8815,7
ADVENTURING,49,2022,TOOLS & KITS,3190874,10002.739811912226,1768
ADVENTURING,49,2023,ADVENTURING EQUIPMENT,6158779,10163.001650165017,3425
ADVENTURING,49,2023,ANIMALS & TRANSPORTATION,1121507,10103.666666666666,613
ADVENTURING,49,2023,ARMS & ARMOUR,4813966,10603.449339207049,2488
ADVENTURING,49,2023,JEWELRY,829669,9877.011904761905,504
ADVENTURING,49,2023,MUSICAL INSTRUMENT,807083,9608.130952380952,454
ADVENTURING,49,2023,POTIONS & SCROLLS,1950054,9420.550724637682,1038
ADVENTURING,49,2023,SUMMONING DEVICE,10965,10965,2
ADVENTURING,49,2023,TOOLS & KITS,3440968,10031.97667638484,1900
ADVENTURING,50,2019,ADVENTURING EQUIPMENT,4964061,9601.665377176016,2805
ADVENTURING,50,2019,ANIMALS & TRANSPORTATION,1024889,10675.927083333334,561
ADVENTURING,50,2019,ARMS & ARMOUR,7649400,12161.20826709062,3516
ADVENTURING,50,2019,JEWELRY,785627,10337.197368421053,429
ADVENTURING,50,2019,MUSICAL INSTRUMENT,718128,10880.727272727272,371
ADVENTURING,50,2019,POTIONS & SCROLLS,1901324,9800.639175257733,1048
ADVENTURING,50,2019,SUMMONING DEVICE,13025,13025,7
ADVENTURING,50,2019,TOOLS & KITS,3136615,9957.507936507936,1789
ADVENTURING,50,2020,ADVENTURING EQUIPMENT,5352288,10175.45247148289,2990
ADVENTURING,50,2020,ANIMALS & TRANSPORTATION,1166129,10698.43119266055,624
ADVENTURING,50,2020,ARMS & ARMOUR,9745304,13803.546742209632,3860
ADVENTURING,50,2020,JEWELRY,838596,11034.157894736842,415
ADVENTURING,50,2020,MUSICAL INSTRUMENT,685920,8793.846153846154,412
ADVENTURING,50,2020,POTIONS & SCROLLS,1802205,9485.28947368421,1001
ADVENTURING,50,2020,SUMMONING DEVICE,71740,11956.666666666666,34
ADVENTURING,50,2020,TOOLS & KITS,2777787,9259.29,1689
ADVENTURING,50,2021,ADVENTURING EQUIPMENT,5498184,10296.224719101123,2991
ADVENTURING,50,2021,ANIMALS & TRANSPORTATION,1049242,10186.815533980582,622
ADVENTURING,50,2021,ARMS & ARMOUR,10558170,14463.246575342466,4064
ADVENTURING,50,2021,JEWELRY,728494,10713.14705882353,413
ADVENTURING,50,2021,MUSICAL INSTRUMENT,939767,10441.855555555556,545
ADVENTURING,50,2021,POTIONS & SCROLLS,2105772,9794.288372093024,1139
ADVENTURING,50,2021,SUMMONING DEVICE,66814,13362.8,27
ADVENTURING,50,2021,TOOLS & KITS,3536529,10191.726224783863,1894
ADVENTURING,50,2022,ADVENTURING EQUIPMENT,5250312,9906.249056603774,2958
ADVENTURING,50,2022,ANIMALS & TRANSPORTATION,1011189,10011.772277227723,545
ADVENTURING,50,2022,ARMS & ARMOUR,10335065,14827.926829268292,3861
ADVENTURING,50,2022,JEWELRY,648215,10455.08064516129,349
ADVENTURING,50,2022,MUSICAL INSTRUMENT,911277,11535.151898734177,435
ADVENTURING,50,2022,POTIONS & SCROLLS,2128902,9589.648648648648,1229
ADVENTURING,50,2022,SUMMONING DEVICE,58326,11665.2,26
ADVENTURING,50,2022,TOOLS & KITS,3314023,10324.059190031152,1851
ADVENTURING,50,2023,ADVENTURING EQUIPMENT,6189736,9983.445161290323,3431
ADVENTURING,50,2023,ANIMALS & TRANSPORTATION,1267204,10137.632,668
ADVENTURING,50,2023,ARMS & ARMOUR,4392035,10608.780193236715,2317
ADVENTURING,50,2023,JEWELRY,592024,8836.179104477613,358
ADVENTURING,50,2023,MUSICAL INSTRUMENT,971395,11038.579545454546,490
ADVENTURING,50,2023,POTIONS & SCROLLS,2107383,10330.308823529413,1152
ADVENTURING,50,2023,SUMMONING DEVICE,58528,14632,26
ADVENTURING,50,2023,TOOLS & KITS,3330437,10092.233333333334,1752
ADVENTURING,51,2019,ADVENTURING EQUIPMENT,5521307,9948.3009009009,3010
ADVENTURING,51,2019,ANIMALS & TRANSPORTATION,928772,9381.535353535353,542
ADVENTURING,51,2019,ARMS & ARMOUR,7894773,12899.95588235294,3267
ADVENTURING,51,2019,JEWELRY,729926,11059.484848484848,360
ADVENTURING,51,2019,MUSICAL INSTRUMENT,901663,10863.409638554216,411
ADVENTURING,51,2019,POTIONS & SCROLLS,1821001,9896.744565217392,982
ADVENTURING,51,2019,SUMMONING DEVICE,38944,9736,21
ADVENTURING,51,2019,TOOLS & KITS,3273826,9657.30383480826,1844
ADVENTURING,51,2020,ADVENTURING EQUIPMENT,4901545,9706.029702970298,2698
ADVENTURING,51,2020,ANIMALS & TRANSPORTATION,913867,9519.447916666666,576
ADVENTURING,51,2020,ARMS & ARMOUR,10710833,14513.323848238482,4004
ADVENTURING,51,2020,JEWELRY,548198,9291.49152542373,297
ADVENTURING,51,2020,MUSICAL INSTRUMENT,685594,9936.144927536232,351
ADVENTURING,51,2020,POTIONS & SCROLLS,1708541,9652.774011299434,943
ADVENTURING,51,2020,SUMMONING DEVICE,34213,11404.333333333334,25
ADVENTURING,51,2020,TOOLS & KITS,2717670,9705.964285714286,1605
ADVENTURING,51,2021,ADVENTURING EQUIPMENT,5895038,10306.010489510489,3151
ADVENTURING,51,2021,ANIMALS & TRANSPORTATION,1244247,10634.589743589744,632
ADVENTURING,51,2021,ARMS & ARMOUR,10674163,14424.544594594594,4018
ADVENTURING,51,2021,JEWELRY,662640,11044,304
ADVENTURING,51,2021,MUSICAL INSTRUMENT,852505,11217.171052631578,423
ADVENTURING,51,2021,POTIONS & SCROLLS,2184853,10354.75355450237,1120
ADVENTURING,51,2021,SUMMONING DEVICE,18582,9291,16
ADVENTURING,51,2021,TOOLS & KITS,3776108,10123.613941018766,2142
ADVENTURING,51,2022,ADVENTURING EQUIPMENT,5005006,9970.131474103586,2774
ADVENTURING,51,2022,ANIMALS & TRANSPORTATION,836931,8903.521276595744,484
ADVENTURING,51,2022,ARMS & ARMOUR,10794175,14705.960490463216,3995
ADVENTURING,51,2022,JEWELRY,779044,11456.529411764706,375
ADVENTURING,51,2022,MUSICAL INSTRUMENT,822094,9904.746987951807,474
ADVENTURING,51,2022,POTIONS & SCROLLS,2036755,9429.421296296296,1119
ADVENTURING,51,2022,SUMMONING DEVICE,23883,7961,12
ADVENTURING,51,2022,TOOLS & KITS,3551573,9865.480555555556,1960
ADVENTURING,51,2023,ADVENTURING EQUIPMENT,6637179,10322.206842923795,3576
ADVENTURING,51,2023,ANIMALS & TRANSPORTATION,1084277,10842.77,583
ADVENTURING,51,2023,ARMS & ARMOUR,4714997,9968.281183932348,2673
ADVENTURING,51,2023,JEWELRY,748131,10537.05633802817,383
ADVENTURING,51,2023,MUSICAL INSTRUMENT,1048523,10081.951923076924,589
ADVENTURING,51,2023,POTIONS & SCROLLS,2316850,10389.461883408072,1221
ADVENTURING,51,2023,SUMMONING DEVICE,22723,11361.5,11
ADVENTURING,51,2023,TOOLS & KITS,4047047,10142.974937343359,2216
ADVENTURING,52,2019,ADVENTURING EQUIPMENT,5872360,10212.8,3149
ADVENTURING,52,2019,ANIMALS & TRANSPORTATION,1263017,10352.598360655738,748
ADVENTURING,52,2019,ARMS & ARMOUR,6941817,11380.02786885246,3295
ADVENTURING,52,2019,JEWELRY,618863,10670.051724137931,315
ADVENTURING,52,2019,MUSICAL INSTRUMENT,602137,9263.646153846154,333
ADVENTURING,52,2019,POTIONS & SCROLLS,1701018,8952.726315789474,970
ADVENTURING,52,2019,SUMMONING DEVICE,3530,3530,5
ADVENTURING,52,2019,TOOLS & KITS,2857748,9888.401384083045,1611
ADVENTURING,52,2020,ADVENTURING EQUIPMENT,4743271,9719.817622950819,2632
ADVENTURING,52,2020,ANIMALS & TRANSPORTATION,972086,10566.152173913044,493
ADVENTURING,52,2020,ARMS & ARMOUR,9418899,13045.56648199446,3812
ADVENTURING,52,2020,JEWELRY,571724,9690.237288135593,304
ADVENTURING,52,2020,MUSICAL INSTRUMENT,557157,9774.684210526315,317
ADVENTURING,52,2020,POTIONS & SCROLLS,1679410,9278.508287292818,963
ADVENTURING,52,2020,SUMMONING DEVICE,48751,16250.333333333334,21
ADVENTURING,52,2020,TOOLS & KITS,2955663,9596.308441558442,1688
ADVENTURING,52,2021,ADVENTURING EQUIPMENT,5450813,9768.482078853047,3000
ADVENTURING,52,2021,ANIMALS & TRANSPORTATION,1274909,11086.165217391304,691
ADVENTURING,52,2021,ARMS & ARMOUR,10989999,15096.152472527472,4045
ADVENTURING,52,2021,JEWELRY,657301,9666.191176470587,385
ADVENTURING,52,2021,MUSICAL INSTRUMENT,837438,9304.866666666667,472
ADVENTURING,52,2021,POTIONS & SCROLLS,1801097,10410.965317919075,954
ADVENTURING,52,2021,SUMMONING DEVICE,20255,10127.5,15
ADVENTURING,52,2021,TOOLS & KITS,3211260,10003.925233644859,1771
ADVENTURING,52,2022,ADVENTURING EQUIPMENT,5152794,9814.845714285715,2953
ADVENTURING,52,2022,ANIMALS & TRANSPORTATION,1058359,10275.330097087379,533
ADVENTURING,52,2022,ARMS & ARMOUR,10454319,14601.004189944135,3866
ADVENTURING,52,2022,JEWELRY,538544,9973.037037037036,314
ADVENTURING,52,2022,MUSICAL INSTRUMENT,731854,10164.638888888889,430
ADVENTURING,52,2022,POTIONS & SCROLLS,2090816,9770.168224299065,1232
ADVENTURING,52,2022,SUMMONING DEVICE,77926,19481.5,23
ADVENTURING,52,2022,TOOLS & KITS,3398022,10053.31952662722,1824
ADVENTURING,52,2023,ADVENTURING EQUIPMENT,6237405,10242.04433497537,3502
ADVENTURING,52,2023,ANIMALS & TRANSPORTATION,1302706,10505.693548387097,691
ADVENTURING,52,2023,ARMS & ARMOUR,4616647,10014.418655097614,2586
ADVENTURING,52,2023,JEWELRY,731775,11258.076923076924,345
ADVENTURING,52,2023,MUSICAL INSTRUMENT,812927,9913.743902439024,461
ADVENTURING,52,2023,POTIONS & SCROLLS,2195861,10456.480952380953,1199
ADVENTURING,52,2023,SUMMONING DEVICE,20750,20750,4
ADVENTURING,52,2023,TOOLS & KITS,3572184,9840.727272727272,1914
ADVENTURING,53,2019,ADVENTURING EQUIPMENT,714652,10666.44776119403,392
ADVENTURING,53,2019,ANIMALS & TRANSPORTATION,146754,9783.6,86
ADVENTURING,53,2019,ARMS & ARMOUR,1464934,14948.30612244898,542
ADVENTURING,53,2019,JEWELRY,63347,10557.833333333334,35
ADVENTURING,53,2019,MUSICAL INSTRUMENT,100367,10036.7,54
ADVENTURING,53,2019,POTIONS & SCROLLS,176820,9823.333333333334,101
ADVENTURING,53,2019,SUMMONING DEVICE,14262,14262,4
ADVENTURING,53,2019,TOOLS & KITS,393846,11252.742857142857,209
ADVENTURING,53,2020,ADVENTURING EQUIPMENT,1520618,9386.530864197532,859
ADVENTURING,53,2020,ANIMALS & TRANSPORTATION,259655,9986.73076923077,140
ADVENTURING,53,2020,ARMS & ARMOUR,3346304,13602.861788617885,1369
ADVENTURING,53,2020,JEWELRY,327360,10912,191
ADVENTURING,53,2020,MUSICAL INSTRUMENT,259999,10833.291666666666,154
ADVENTURING,53,2020,POTIONS & SCROLLS,507908,10158.16,304
ADVENTURING,53,2020,SUMMONING DEVICE,10434,10434,4
ADVENTURING,53,2020,TOOLS & KITS,787723,8951.397727272728,529
ADVENTURING,53,2021,ADVENTURING EQUIPMENT,748904,9854,427
ADVENTURING,53,2021,ANIMALS & TRANSPORTATION,72239,8026.555555555556,40
ADVENTURING,53,2021,ARMS & ARMOUR,1922890,17480.81818181818,601
ADVENTURING,53,2021,JEWELRY,86810,10851.25,46
ADVENTURING,53,2021,MUSICAL INSTRUMENT,189548,10530.444444444445,85
ADVENTURING,53,2021,POTIONS & SCROLLS,182565,7937.608695652174,114
ADVENTURING,53,2021,SUMMONING DEVICE,10365,10365,2
ADVENTURING,53,2021,TOOLS & KITS,429907,9146.95744680851,226
ADVENTURING,53,2022,ADVENTURING EQUIPMENT,690049,10147.779411764706,388
ADVENTURING,53,2022,ANIMALS & TRANSPORTATION,227574,10344.272727272728,103
ADVENTURING,53,2022,ARMS & ARMOUR,1160576,13188.363636363636,465
ADVENTURING,53,2022,JEWELRY,100825,10082.5,60
ADVENTURING,53,2022,MUSICAL INSTRUMENT,70598,8824.75,34
ADVENTURING,53,2022,POTIONS & SCROLLS,243173,9352.807692307691,123
ADVENTURING,53,2022,TOOLS & KITS,498555,9775.588235294117,268
ADVENTURING,53,2023,ADVENTURING EQUIPMENT,797570,9846.543209876543,435
ADVENTURING,53,2023,ANIMALS & TRANSPORTATION,150419,10027.933333333332,78
ADVENTURING,53,2023,ARMS & ARMOUR,709169,10584.611940298508,368
ADVENTURING,53,2023,JEWELRY,47352,7892,41
ADVENTURING,53,2023,MUSICAL INSTRUMENT,126101,8406.733333333334,115
ADVENTURING,53,2023,POTIONS & SCROLLS,245955,9459.807692307691,154
ADVENTURING,53,2023,TOOLS & KITS,319881,8202.076923076924,203
COMMISSIONS,1,2019,ADVENTURING EQUIPMENT,817126,10087.975308641975,462
COMMISSIONS,1,2019,ARMS & ARMOUR,1126334,10147.153153153153,504
COMMISSIONS,1,2019,JEWELRY,176082,9782.333333333334,89
COMMISSIONS,1,2019,POTIONS & SCROLLS,213155,7612.678571428572,134
COMMISSIONS,1,2019,SUMMONING DEVICE,237038,8779.185185185184,144
COMMISSIONS,1,2019,TOOLS & KITS,22886,7628.666666666667,25
COMMISSIONS,1,2020,ADVENTURING EQUIPMENT,722861,9638.146666666667,426
COMMISSIONS,1,2020,ARMS & ARMOUR,2002654,11314.429378531073,962
COMMISSIONS,1,2020,JEWELRY,172598,10787.375,85
COMMISSIONS,1,2020,POTIONS & SCROLLS,157845,10523,106
COMMISSIONS,1,2020,SUMMONING DEVICE,184796,10266.444444444445,108
COMMISSIONS,1,2020,TOOLS & KITS,67653,13530.6,38
COMMISSIONS,1,2021,ADVENTURING EQUIPMENT,595444,10632.92857142857,307
COMMISSIONS,1,2021,ARMS & ARMOUR,3015949,14159.384976525822,1125
COMMISSIONS,1,2021,JEWELRY,98264,8933.09090909091,58
COMMISSIONS,1,2021,POTIONS & SCROLLS,127507,9808.23076923077,74
COMMISSIONS,1,2021,SUMMONING DEVICE,348157,9947.342857142858,174
COMMISSIONS,1,2021,TOOLS & KITS,16895,16895,1
COMMISSIONS,1,2022,ADVENTURING EQUIPMENT,913959,11569.101265822785,453
COMMISSIONS,1,2022,ARMS & ARMOUR,3437331,15483.472972972973,1177
COMMISSIONS,1,2022,JEWELRY,184777,9725.105263157895,112
COMMISSIONS,1,2022,POTIONS & SCROLLS,172990,9610.555555555555,100
